# gnuplot data for packet timing
# ts	local_ts	difference
1383087074452	1383087074769	317
1383087074462	1383087074779	317
1383087074472	1383087074790	318
1383087074482	1383087074799	317
1383087074491	1383087074810	319
1383087074501	1383087074820	319
1383087074512	1383087074830	318
1383087074522	1383087074840	318
1383087074532	1383087074849	317
1383087074542	1383087074859	317
1383087074552	1383087074869	317
1383087074562	1383087074879	317
1383087074572	1383087074890	318
1383087074581	1383087074899	318
1383087074592	1383087074910	318
1383087074601	1383087074919	318
1383087074612	1383087074930	318
1383087074621	1383087074940	319
1383087074631	1383087074950	319
1383087074641	1383087074959	318
1383087074652	1383087074969	317
1383087074662	1383087074979	317
1383087074672	1383087074990	318
1383087074681	1383087074999	318
1383087074692	1383087075010	318
1383087074701	1383087075019	318
1383087074711	1383087075030	319
1383087074721	1383087075040	319
1383087074732	1383087075049	317
1383087074741	1383087075059	318
1383087074751	1383087075070	319
1383087074762	1383087075079	317
1383087074772	1383087075089	317
1383087074782	1383087075099	317
1383087074792	1383087075110	318
1383087074802	1383087075120	318
1383087074812	1383087075130	318
1383087074822	1383087075139	317
1383087074832	1383087075149	317
1383087074841	1383087075159	318
1383087074852	1383087075170	318
1383087074861	1383087075179	318
1383087074872	1383087075189	317
1383087074882	1383087075200	318
1383087074891	1383087075224	333
1383087074902	1383087075225	323
1383087074911	1383087075229	318
1383087074921	1383087075239	318
1383087074931	1383087075250	319
1383087074942	1383087075259	317
1383087074952	1383087075269	317
1383087074961	1383087075279	318
1383087074972	1383087075289	317
1383087074981	1383087075299	318
1383087074992	1383087075310	318
1383087075001	1383087075319	318
1383087075012	1383087075329	317
1383087075021	1383087075339	318
1383087075031	1383087075349	318
1383087075042	1383087075359	317
1383087075052	1383087075369	317
1383087075061	1383087075379	318
1383087075071	1383087075389	318
1383087075081	1383087075399	318
1383087075091	1383087075409	318
1383087075102	1383087075419	317
1383087075112	1383087075429	317
1383087075122	1383087075438	316
1383087075131	1383087075450	319
1383087075141	1383087075459	318
1383087075152	1383087075469	317
1383087075162	1383087075480	318
1383087075172	1383087075489	317
1383087075181	1383087075549	368
1383087075192	1383087075550	358
1383087075202	1383087075553	351
1383087075212	1383087075554	342
1383087075222	1383087075557	335
1383087075232	1383087075558	326
1383087075241	1383087075560	319
1383087075252	1383087075568	316
1383087075262	1383087075579	317
1383087075272	1383087075589	317
1383087075281	1383087075599	318
1383087075291	1383087075610	319
1383087075301	1383087075620	319
1383087075312	1383087075629	317
1383087075321	1383087075639	318
1383087075332	1383087075650	318
1383087075341	1383087075659	318
1383087075352	1383087075670	318
1383087075362	1383087075679	317
1383087075372	1383087075689	317
1383087075382	1383087075700	318
1383087075391	1383087075710	319
1383087075401	1383087075719	318
1383087075412	1383087075729	317
1383087075422	1383087075740	318
1383087075431	1383087075750	319
1383087075442	1383087075759	317
1383087075452	1383087075770	318
1383087075462	1383087075779	317
1383087075472	1383087075789	317
1383087075482	1383087075800	318
1383087075491	1383087075809	318
1383087075501	1383087075820	319
1383087075512	1383087075830	318
1383087075521	1383087075839	318
1383087075532	1383087075850	318
1383087075541	1383087075860	319
1383087075551	1383087075870	319
1383087075561	1383087075879	318
1383087075571	1383087075889	318
1383087075581	1383087075899	318
1383087075591	1383087075909	318
1383087075601	1383087075919	318
1383087075611	1383087075929	318
1383087075621	1383087075939	318
1383087075631	1383087075949	318
1383087075641	1383087075960	319
1383087075651	1383087075969	318
1383087075661	1383087075980	319
1383087075671	1383087075989	318
1383087075681	1383087075999	318
1383087075691	1383087076009	318
1383087075701	1383087076019	318
1383087075711	1383087076029	318
1383087075721	1383087076039	318
1383087075731	1383087076049	318
1383087075741	1383087076060	319
1383087075751	1383087076069	318
1383087075761	1383087076080	319
1383087075771	1383087076090	319
1383087075781	1383087076099	318
1383087075791	1383087076109	318
1383087075801	1383087076119	318
1383087075811	1383087076129	318
1383087075821	1383087076140	319
1383087075831	1383087076150	319
1383087075841	1383087076159	318
1383087075851	1383087076169	318
1383087075861	1383087076179	318
1383087075871	1383087076189	318
1383087075881	1383087076200	319
1383087075891	1383087076233	342
1383087075901	1383087076234	333
1383087075912	1383087076237	325
1383087075921	1383087076239	318
1383087075931	1383087076249	318
1383087075941	1383087076260	319
1383087075951	1383087076269	318
1383087075961	1383087076279	318
1383087075971	1383087076289	318
1383087075981	1383087076300	319
1383087075991	1383087076309	318
1383087076002	1383087076320	318
1383087076011	1383087076329	318
1383087076021	1383087076339	318
1383087076031	1383087076350	319
1383087076041	1383087076360	319
1383087076051	1383087076369	318
1383087076061	1383087076380	319
1383087076071	1383087076389	318
1383087076081	1383087076400	319
1383087076091	1383087076409	318
1383087076101	1383087076419	318
1383087076111	1383087076429	318
1383087076121	1383087076440	319
1383087076131	1383087076450	319
1383087076141	1383087076459	318
1383087076151	1383087076469	318
1383087076161	1383087076480	319
1383087076171	1383087076489	318
1383087076181	1383087076500	319
1383087076191	1383087076510	319
1383087076201	1383087076519	318
1383087076211	1383087076529	318
1383087076221	1383087076540	319
1383087076231	1383087076549	318
1383087076242	1383087076559	317
1383087076252	1383087076569	317
1383087076262	1383087076580	318
1383087076271	1383087076589	318
1383087076281	1383087076599	318
1383087076291	1383087076610	319
1383087076301	1383087076619	318
1383087076311	1383087076629	318
1383087076321	1383087076639	318
1383087076331	1383087076649	318
1383087076341	1383087076659	318
1383087076351	1383087076670	319
1383087076361	1383087076679	318
1383087076371	1383087076690	319
1383087076381	1383087076699	318
1383087076391	1383087076710	319
1383087076401	1383087076719	318
1383087076411	1383087076729	318
1383087076421	1383087076739	318
1383087076431	1383087076751	320
1383087076441	1383087076759	318
1383087076451	1383087076769	318
1383087076461	1383087076779	318
1383087076471	1383087076790	319
1383087076481	1383087076800	319
1383087076491	1383087076809	318
1383087076501	1383087076819	318
1383087076511	1383087076830	319
1383087076521	1383087076840	319
1383087076531	1383087076850	319
1383087076541	1383087076859	318
1383087076551	1383087076870	319
1383087076561	1383087076879	318
1383087076571	1383087076889	318
1383087076581	1383087076899	318
1383087076591	1383087076910	319
1383087076601	1383087076919	318
1383087076611	1383087076929	318
1383087076621	1383087076939	318
1383087076631	1383087076949	318
1383087076641	1383087076960	319
1383087076651	1383087076969	318
1383087076661	1383087076980	319
1383087076671	1383087076989	318
1383087076681	1383087077000	319
1383087076691	1383087077009	318
1383087076701	1383087077019	318
1383087076711	1383087077029	318
1383087076721	1383087077039	318
1383087076731	1383087077049	318
1383087076741	1383087077059	318
1383087076751	1383087077070	319
1383087076761	1383087077080	319
1383087076771	1383087077089	318
1383087076781	1383087077100	319
1383087076791	1383087077109	318
1383087076801	1383087077119	318
1383087076811	1383087077129	318
1383087076821	1383087077139	318
1383087076831	1383087077149	318
1383087076841	1383087077160	319
1383087076851	1383087077168	317
1383087076861	1383087077179	318
1383087076871	1383087077189	318
1383087076881	1383087077199	318
1383087076891	1383087077209	318
1383087076901	1383087077219	318
1383087076911	1383087077229	318
1383087076921	1383087077240	319
1383087076931	1383087077289	358
1383087076942	1383087077291	349
1383087076952	1383087077293	341
1383087076962	1383087077294	332
1383087076971	1383087077306	335
1383087076982	1383087077331	349
1383087076991	1383087077333	342
1383087077001	1383087077336	335
1383087077011	1383087077385	374
1383087077021	1383087077386	365
1383087077031	1383087077388	357
1383087077042	1383087077390	348
1383087077051	1383087077437	386
1383087077061	1383087077719	658
1383087077071	1383087077851	780
1383087077082	1383087078083	1001
1383087077091	1383087078503	1412
1383087077101	1383087078517	1416
1383087077111	1383087078633	1522
1383087077122	1383087078635	1513
1383087077132	1383087078637	1505
1383087077141	1383087078638	1497
1383087077152	1383087078641	1489
1383087077162	1383087078643	1481
1383087077171	1383087078684	1513
1383087077181	1383087078686	1505
1383087077192	1383087078688	1496
1383087077201	1383087078689	1488
1383087077212	1383087078692	1480
1383087077221	1383087078693	1472
1383087077232	1383087078696	1464
1383087077241	1383087078697	1456
1383087077252	1383087078700	1448
1383087077262	1383087078700	1438
1383087077271	1383087078735	1464
1383087077281	1383087078736	1455
1383087077292	1383087078739	1447
1383087077301	1383087078740	1439
1383087077311	1383087078742	1431
1383087077321	1383087078744	1423
1383087077332	1383087078746	1414
1383087077342	1383087078747	1405
1383087077351	1383087078751	1400
1383087077362	1383087078751	1389
1383087077371	1383087078760	1389
1383087077382	1383087078761	1379
1383087077391	1383087078764	1373
1383087077401	1383087078765	1364
1383087077412	1383087078767	1355
1383087077421	1383087078768	1347
1383087077431	1383087078770	1339
1383087077441	1383087078771	1330
1383087077451	1383087078774	1323
1383087077462	1383087078775	1313
1383087077471	1383087078777	1306
1383087077481	1383087078778	1297
1383087077492	1383087078781	1289
1383087077502	1383087078781	1279
1383087077512	1383087078784	1272
1383087077521	1383087078786	1265
1383087077532	1383087078788	1256
1383087077541	1383087078789	1248
1383087077551	1383087078792	1241
1383087077561	1383087078793	1232
1383087077571	1383087078795	1224
1383087077581	1383087078796	1215
1383087077591	1383087078799	1208
1383087077601	1383087078800	1199
1383087077611	1383087078803	1192
1383087077621	1383087078803	1182
1383087077631	1383087078807	1176
1383087077641	1383087078807	1166
1383087077651	1383087078810	1159
1383087077661	1383087078811	1150
1383087077671	1383087078814	1143
1383087077681	1383087078814	1133
1383087077691	1383087078817	1126
1383087077701	1383087078819	1118
1383087077711	1383087078822	1111
1383087077721	1383087078823	1102
1383087077731	1383087078826	1095
1383087077741	1383087078826	1085
1383087077751	1383087078829	1078
1383087077761	1383087078830	1069
1383087077771	1383087078832	1061
1383087077781	1383087078833	1052
1383087077791	1383087078836	1045
1383087077801	1383087078838	1037
1383087077811	1383087078840	1029
1383087077821	1383087078841	1020
1383087077831	1383087078843	1012
1383087077841	1383087078844	1003
1383087077851	1383087078847	996
1383087077861	1383087078848	987
1383087077871	1383087078850	979
1383087077881	1383087078851	970
1383087077891	1383087078854	963
1383087077901	1383087078855	954
1383087077911	1383087078857	946
1383087077921	1383087078858	937
1383087077931	1383087078861	930
1383087077941	1383087078862	921
1383087077951	1383087078864	913
1383087077961	1383087078865	904
1383087077971	1383087078868	897
1383087077981	1383087078868	887
1383087077991	1383087078871	880
1383087078001	1383087078872	871
1383087078011	1383087078874	863
1383087078021	1383087078875	854
1383087078031	1383087078878	847
1383087078041	1383087078878	837
1383087078051	1383087078881	830
1383087078061	1383087078882	821
1383087078071	1383087078884	813
1383087078081	1383087078885	804
1383087078091	1383087078888	797
1383087078101	1383087078889	788
1383087078111	1383087078892	781
1383087078121	1383087078893	772
1383087078131	1383087078895	764
1383087078141	1383087078896	755
1383087078151	1383087078899	748
1383087078161	1383087078900	739
1383087078171	1383087078917	746
1383087078181	1383087079050	869
1383087078191	1383087079068	877
1383087078201	1383087079070	869
1383087078211	1383087079071	860
1383087078221	1383087079074	853
1383087078231	1383087079075	844
1383087078241	1383087079077	836
1383087078252	1383087079078	826
1383087078261	1383087079081	820
1383087078271	1383087079081	810
1383087078281	1383087079084	803
1383087078291	1383087079113	822
1383087078301	1383087079115	814
1383087078311	1383087079117	806
1383087078321	1383087079118	797
1383087078331	1383087079121	790
1383087078341	1383087079122	781
1383087078351	1383087079124	773
1383087078361	1383087079125	764
1383087078371	1383087079128	757
1383087078381	1383087079130	749
1383087078391	1383087079132	741
1383087078401	1383087079133	732
1383087078411	1383087079136	725
1383087078421	1383087079137	716
1383087078431	1383087079139	708
1383087078441	1383087079140	699
1383087078451	1383087079143	692
1383087078461	1383087079144	683
1383087078471	1383087079147	676
1383087078481	1383087079148	667
1383087078491	1383087079150	659
1383087078501	1383087079151	650
1383087078511	1383087079153	642
1383087078521	1383087079154	633
1383087078531	1383087079157	626
1383087078541	1383087079158	617
1383087078551	1383087079160	609
1383087078561	1383087079161	600
1383087078571	1383087079164	593
1383087078581	1383087079165	584
1383087078591	1383087079168	577
1383087078601	1383087079168	567
1383087078611	1383087079171	560
1383087078621	1383087079172	551
1383087078632	1383087079174	542
1383087078641	1383087079175	534
1383087078651	1383087079178	527
1383087078661	1383087079179	518
1383087078671	1383087079182	511
1383087078681	1383087079183	502
1383087078691	1383087079185	494
1383087078701	1383087079186	485
1383087078711	1383087079189	478
1383087078721	1383087079190	469
1383087078731	1383087079193	462
1383087078741	1383087079194	453
1383087078751	1383087079196	445
1383087078761	1383087079197	436
1383087078771	1383087079200	429
1383087078781	1383087079201	420
1383087078791	1383087079209	418
1383087078801	1383087079210	409
1383087078811	1383087079212	401
1383087078821	1383087079213	392
1383087078831	1383087079215	384
1383087078841	1383087079216	375
1383087078851	1383087079219	368
1383087078861	1383087079220	359
1383087078871	1383087079222	351
1383087078881	1383087079223	342
1383087078891	1383087079226	335
1383087078901	1383087079227	326
1383087078911	1383087079229	318
1383087078921	1383087079240	319
1383087078931	1383087079250	319
1383087078941	1383087079258	317
1383087078951	1383087079269	318
1383087078961	1383087079279	318
1383087078971	1383087079289	318
1383087078981	1383087079299	318
1383087078991	1383087079309	318
1383087079001	1383087079319	318
1383087079011	1383087079328	317
1383087079021	1383087079358	337
1383087079031	1383087079359	328
1383087079041	1383087079361	320
1383087079051	1383087079369	318
1383087079061	1383087079379	318
1383087079071	1383087079389	318
1383087079081	1383087079399	318
1383087079091	1383087079409	318
1383087079101	1383087079419	318
1383087079111	1383087079429	318
1383087079121	1383087079440	319
1383087079131	1383087079448	317
1383087079141	1383087079459	318
1383087079151	1383087079470	319
1383087079161	1383087079479	318
1383087079171	1383087079490	319
1383087079181	1383087079499	318
1383087079191	1383087079509	318
1383087079201	1383087079519	318
1383087079211	1383087079529	318
1383087079221	1383087079558	337
1383087079231	1383087079560	329
1383087079241	1383087079562	321
1383087079251	1383087079569	318
1383087079261	1383087079579	318
1383087079271	1383087079589	318
1383087079281	1383087079599	318
1383087079291	1383087079631	340
1383087079301	1383087079632	331
1383087079311	1383087079674	363
1383087079321	1383087079679	358
1383087079331	1383087079723	392
1383087079341	1383087079724	383
1383087079351	1383087079745	394
1383087079361	1383087079746	385
1383087079371	1383087079750	379
1383087079381	1383087079751	370
1383087079391	1383087079753	362
1383087079401	1383087079754	353
1383087079411	1383087079757	346
1383087079422	1383087079758	336
1383087079431	1383087079760	329
1383087079441	1383087079761	320
1383087079451	1383087079768	317
1383087079461	1383087079778	317
1383087079471	1383087079788	317
1383087079481	1383087079799	318
1383087079491	1383087079809	318
1383087079501	1383087079819	318
1383087079511	1383087079829	318
1383087079521	1383087079839	318
1383087079531	1383087079849	318
1383087079541	1383087079859	318
1383087079551	1383087079869	318
1383087079561	1383087079879	318
1383087079571	1383087079889	318
1383087079581	1383087079899	318
1383087079591	1383087079909	318
1383087079601	1383087079919	318
1383087079611	1383087079930	319
1383087079621	1383087079970	349
1383087079631	1383087079971	340
1383087079641	1383087079973	332
1383087079651	1383087079977	326
1383087079661	1383087079979	318
1383087079671	1383087079989	318
1383087079681	1383087079999	318
1383087079691	1383087080010	319
1383087079701	1383087080019	318
1383087079711	1383087080029	318
1383087079721	1383087080040	319
1383087079731	1383087080049	318
1383087079741	1383087080059	318
1383087079751	1383087080069	318
1383087079761	1383087080079	318
1383087079771	1383087080089	318
1383087079781	1383087080099	318
1383087079791	1383087080109	318
1383087079801	1383087080119	318
1383087079811	1383087080129	318
1383087079821	1383087080171	350
1383087079831	1383087080172	341
1383087079841	1383087080174	333
1383087079851	1383087080177	326
1383087079861	1383087080179	318
1383087079871	1383087080188	317
1383087079881	1383087080199	318
1383087079891	1383087080209	318
1383087079901	1383087080220	319
1383087079911	1383087080228	317
1383087079921	1383087080239	318
1383087079931	1383087080249	318
1383087079941	1383087080259	318
1383087079951	1383087080268	317
1383087079961	1383087080280	319
1383087079971	1383087080290	319
1383087079981	1383087080299	318
1383087079991	1383087080308	317
1383087080001	1383087080319	318
1383087080011	1383087080329	318
1383087080021	1383087080370	349
1383087080032	1383087080371	339
1383087080041	1383087080373	332
1383087080051	1383087080377	326
1383087080061	1383087080379	318
1383087080071	1383087080389	318
1383087080081	1383087080399	318
1383087080091	1383087080409	318
1383087080101	1383087080419	318
1383087080111	1383087080429	318
1383087080121	1383087080439	318
1383087080131	1383087080449	318
1383087080141	1383087080459	318
1383087080151	1383087080470	319
1383087080161	1383087080479	318
1383087080171	1383087080489	318
1383087080181	1383087080500	319
1383087080191	1383087080509	318
1383087080201	1383087080519	318
1383087080211	1383087080530	319
1383087080221	1383087080570	349
1383087080231	1383087080571	340
1383087080241	1383087080573	332
1383087080251	1383087080577	326
1383087080261	1383087080579	318
1383087080271	1383087080589	318
1383087080281	1383087080600	319
1383087080291	1383087080609	318
1383087080301	1383087080619	318
1383087080311	1383087080628	317
1383087080321	1383087080639	318
1383087080331	1383087080649	318
1383087080341	1383087080659	318
1383087080351	1383087080669	318
1383087080361	1383087080679	318
1383087080371	1383087080689	318
1383087080381	1383087080699	318
1383087080391	1383087080709	318
1383087080401	1383087080719	318
1383087080411	1383087080729	318
1383087080421	1383087080770	349
1383087080431	1383087080771	340
1383087080441	1383087080774	333
1383087080451	1383087080777	326
1383087080461	1383087080778	317
1383087080471	1383087080789	318
1383087080481	1383087080799	318
1383087080491	1383087080809	318
1383087080501	1383087080818	317
1383087080511	1383087080829	318
1383087080521	1383087080839	318
1383087080531	1383087080849	318
1383087080541	1383087080859	318
1383087080551	1383087080869	318
1383087080561	1383087080879	318
1383087080571	1383087080889	318
1383087080581	1383087080899	318
1383087080591	1383087080909	318
1383087080601	1383087080919	318
1383087080611	1383087080929	318
1383087080621	1383087080970	349
1383087080631	1383087080971	340
1383087080641	1383087080973	332
1383087080651	1383087080977	326
1383087080661	1383087080979	318
1383087080671	1383087080989	318
1383087080681	1383087080999	318
1383087080691	1383087081009	318
1383087080701	1383087081019	318
1383087080711	1383087081029	318
1383087080721	1383087081039	318
1383087080731	1383087081049	318
1383087080741	1383087081059	318
1383087080751	1383087081069	318
1383087080761	1383087081079	318
1383087080771	1383087081090	319
1383087080781	1383087081099	318
1383087080791	1383087081109	318
1383087080801	1383087081119	318
1383087080811	1383087081128	317
1383087080821	1383087081170	349
1383087080831	1383087081171	340
1383087080841	1383087081173	332
1383087080851	1383087081177	326
1383087080861	1383087081207	346
1383087080871	1383087081211	340
1383087080881	1383087081211	330
1383087080891	1383087081214	323
1383087080901	1383087081219	318
1383087080911	1383087081229	318
1383087080921	1383087081240	319
1383087080931	1383087081250	319
1383087080941	1383087081259	318
1383087080951	1383087081269	318
1383087080961	1383087081279	318
1383087080971	1383087081290	319
1383087080981	1383087081299	318
1383087080991	1383087081309	318
1383087081001	1383087081320	319
1383087081011	1383087081329	318
1383087081021	1383087081339	318
1383087081031	1383087081349	318
1383087081041	1383087081359	318
1383087081051	1383087081369	318
1383087081061	1383087081379	318
1383087081071	1383087081389	318
1383087081081	1383087081399	318
1383087081091	1383087081409	318
1383087081101	1383087081420	319
1383087081111	1383087081429	318
1383087081121	1383087081439	318
1383087081131	1383087081449	318
1383087081141	1383087081460	319
1383087081151	1383087081469	318
1383087081161	1383087081479	318
1383087081171	1383087081489	318
1383087081181	1383087081500	319
1383087081191	1383087081509	318
1383087081201	1383087081519	318
1383087081211	1383087081529	318
1383087081221	1383087081539	318
1383087081231	1383087081549	318
1383087081241	1383087081559	318
1383087081251	1383087081569	318
1383087081261	1383087081579	318
1383087081271	1383087081589	318
1383087081281	1383087081599	318
1383087081291	1383087081609	318
1383087081301	1383087081619	318
1383087081311	1383087081629	318
1383087081321	1383087081639	318
1383087081331	1383087081649	318
1383087081341	1383087081659	318
1383087081351	1383087081669	318
1383087081361	1383087081679	318
1383087081371	1383087081689	318
1383087081381	1383087081699	318
1383087081391	1383087081709	318
1383087081401	1383087081719	318
1383087081411	1383087081729	318
1383087081421	1383087081739	318
1383087081431	1383087081749	318
1383087081441	1383087081759	318
1383087081451	1383087081769	318
1383087081461	1383087081779	318
1383087081471	1383087081790	319
1383087081481	1383087081800	319
1383087081491	1383087081809	318
1383087081501	1383087081819	318
1383087081511	1383087081829	318
1383087081521	1383087081839	318
1383087081531	1383087081849	318
1383087081541	1383087081859	318
1383087081551	1383087081870	319
1383087081561	1383087081880	319
1383087081571	1383087081890	319
1383087081581	1383087081899	318
1383087081591	1383087081909	318
1383087081601	1383087081919	318
1383087081611	1383087081929	318
1383087081621	1383087081939	318
1383087081631	1383087081949	318
1383087081641	1383087081960	319
1383087081651	1383087081969	318
1383087081661	1383087081979	318
1383087081671	1383087081990	319
1383087081681	1383087082001	320
1383087081691	1383087082009	318
1383087081701	1383087082019	318
1383087081711	1383087082029	318
1383087081721	1383087082040	319
1383087081731	1383087082049	318
1383087081741	1383087082059	318
1383087081751	1383087082069	318
1383087081761	1383087082079	318
1383087081771	1383087082090	319
1383087081781	1383087082099	318
1383087081791	1383087082109	318
1383087081801	1383087082124	323
1383087081811	1383087082130	319
1383087081821	1383087082140	319
1383087081831	1383087082150	319
1383087081841	1383087082160	319
1383087081851	1383087082169	318
1383087081861	1383087082179	318
1383087081871	1383087082190	319
1383087081881	1383087082200	319
1383087081891	1383087082209	318
1383087081901	1383087082219	318
1383087081911	1383087082229	318
1383087081921	1383087082239	318
1383087081931	1383087082250	319
1383087081941	1383087082259	318
1383087081951	1383087082270	319
1383087081961	1383087082279	318
1383087081971	1383087082290	319
1383087081981	1383087082299	318
1383087081991	1383087082309	318
1383087082001	1383087082320	319
1383087082011	1383087082329	318
1383087082021	1383087082339	318
1383087082031	1383087082349	318
1383087082041	1383087082360	319
1383087082051	1383087082369	318
1383087082061	1383087082379	318
1383087082071	1383087082390	319
1383087082081	1383087082400	319
1383087082091	1383087082409	318
1383087082101	1383087082419	318
1383087082111	1383087082430	319
1383087082121	1383087082439	318
1383087082131	1383087082449	318
1383087082141	1383087082460	319
1383087082151	1383087082471	320
1383087082161	1383087082479	318
1383087082171	1383087082490	319
1383087082181	1383087082500	319
1383087082191	1383087082509	318
1383087082201	1383087082519	318
1383087082211	1383087082531	320
1383087082221	1383087082539	318
1383087082231	1383087082549	318
1383087082241	1383087082559	318
1383087082251	1383087082569	318
1383087082261	1383087082579	318
1383087082271	1383087082590	319
1383087082281	1383087082600	319
1383087082291	1383087082609	318
1383087082301	1383087082619	318
1383087082311	1383087082628	317
1383087082321	1383087082639	318
1383087082331	1383087082650	319
1383087082341	1383087082659	318
1383087082351	1383087082668	317
1383087082361	1383087082679	318
1383087082371	1383087082689	318
1383087082381	1383087082699	318
1383087082391	1383087082710	319
1383087082401	1383087082720	319
1383087082411	1383087082729	318
1383087082421	1383087082739	318
1383087082431	1383087082749	318
1383087082441	1383087082759	318
1383087082451	1383087082769	318
1383087082461	1383087082779	318
1383087082471	1383087082790	319
1383087082481	1383087082799	318
1383087082491	1383087082809	318
1383087082501	1383087082819	318
1383087082511	1383087082829	318
1383087082521	1383087082839	318
1383087082531	1383087082849	318
1383087082541	1383087082859	318
1383087082551	1383087082869	318
1383087082561	1383087082879	318
1383087082571	1383087082890	319
1383087082581	1383087082899	318
1383087082591	1383087082909	318
1383087082601	1383087082920	319
1383087082611	1383087082929	318
1383087082621	1383087082940	319
1383087082631	1383087082949	318
1383087082641	1383087082959	318
1383087082651	1383087082969	318
1383087082661	1383087082979	318
1383087082671	1383087082989	318
1383087082681	1383087082999	318
1383087082691	1383087083009	318
1383087082701	1383087083020	319
1383087082711	1383087083029	318
1383087082721	1383087083040	319
1383087082731	1383087083049	318
1383087082741	1383087083059	318
1383087082751	1383087083069	318
1383087082761	1383087083079	318
1383087082771	1383087083090	319
1383087082781	1383087083100	319
1383087082791	1383087083109	318
1383087082801	1383087083120	319
1383087082811	1383087083129	318
1383087082821	1383087083139	318
1383087082831	1383087083149	318
1383087082841	1383087083159	318
1383087082851	1383087083169	318
1383087082861	1383087083180	319
1383087082871	1383087083189	318
1383087082881	1383087083199	318
1383087082891	1383087083209	318
1383087082901	1383087083219	318
1383087082911	1383087083229	318
1383087082921	1383087083239	318
1383087082931	1383087083249	318
1383087082941	1383087083259	318
1383087082951	1383087083269	318
1383087082961	1383087083279	318
1383087082971	1383087083290	319
1383087082981	1383087083299	318
1383087082991	1383087083309	318
1383087083001	1383087083319	318
1383087083011	1383087083329	318
1383087083021	1383087083339	318
1383087083031	1383087083349	318
1383087083041	1383087083359	318
1383087083051	1383087083369	318
1383087083061	1383087083378	317
1383087083071	1383087083390	319
1383087083081	1383087083399	318
1383087083091	1383087083409	318
1383087083101	1383087083419	318
1383087083111	1383087083429	318
1383087083121	1383087083440	319
1383087083131	1383087083449	318
1383087083141	1383087083459	318
1383087083151	1383087083469	318
1383087083161	1383087083479	318
1383087083171	1383087083489	318
1383087083181	1383087083499	318
1383087083191	1383087083509	318
1383087083201	1383087083519	318
1383087083211	1383087083530	319
1383087083221	1383087083539	318
1383087083231	1383087083549	318
1383087083241	1383087083559	318
1383087083251	1383087083569	318
1383087083261	1383087083579	318
1383087083271	1383087083590	319
1383087083281	1383087083599	318
1383087083291	1383087083609	318
1383087083301	1383087083619	318
1383087083311	1383087083628	317
1383087083321	1383087083639	318
1383087083331	1383087083650	319
1383087083341	1383087083659	318
1383087083351	1383087083669	318
1383087083361	1383087083679	318
1383087083371	1383087083689	318
1383087083381	1383087083700	319
1383087083391	1383087083709	318
1383087083401	1383087083719	318
1383087083411	1383087083729	318
1383087083421	1383087083739	318
1383087083431	1383087083750	319
1383087083441	1383087083759	318
1383087083451	1383087083769	318
1383087083461	1383087083780	319
1383087083471	1383087083789	318
1383087083481	1383087083798	317
1383087083491	1383087083809	318
1383087083501	1383087083819	318
1383087083511	1383087083829	318
1383087083521	1383087083839	318
1383087083531	1383087083849	318
1383087083541	1383087083859	318
1383087083551	1383087083870	319
1383087083561	1383087083879	318
1383087083571	1383087083889	318
1383087083581	1383087083900	319
1383087083591	1383087083910	319
1383087083601	1383087083918	317
1383087083611	1383087083929	318
1383087083621	1383087083939	318
1383087083631	1383087083948	317
1383087083641	1383087083959	318
1383087083651	1383087083969	318
1383087083661	1383087083979	318
1383087083671	1383087083989	318
1383087083681	1383087083999	318
1383087083691	1383087084009	318
1383087083701	1383087084018	317
1383087083711	1383087084028	317
1383087083721	1383087084040	319
1383087083731	1383087084049	318
1383087083741	1383087084059	318
1383087083751	1383087084069	318
1383087083761	1383087084079	318
1383087083771	1383087084089	318
1383087083781	1383087084099	318
1383087083791	1383087084110	319
1383087083801	1383087084120	319
1383087083811	1383087084128	317
1383087083821	1383087084139	318
1383087083831	1383087084149	318
1383087083841	1383087084159	318
1383087083851	1383087084169	318
1383087083861	1383087084179	318
1383087083871	1383087084189	318
1383087083881	1383087084199	318
1383087083891	1383087084209	318
1383087083901	1383087084219	318
1383087083911	1383087084229	318
1383087083921	1383087084239	318
1383087083931	1383087084249	318
1383087083941	1383087084259	318
1383087083951	1383087084269	318
1383087083961	1383087084279	318
1383087083971	1383087084289	318
1383087083981	1383087084299	318
1383087083991	1383087084310	319
1383087084001	1383087084319	318
1383087084011	1383087084329	318
1383087084021	1383087084339	318
1383087084031	1383087084349	318
1383087084041	1383087084360	319
1383087084051	1383087084369	318
1383087084061	1383087084379	318
1383087084071	1383087084389	318
1383087084081	1383087084399	318
1383087084091	1383087084410	319
1383087084101	1383087084419	318
1383087084111	1383087084429	318
1383087084121	1383087084439	318
1383087084131	1383087084449	318
1383087084141	1383087084459	318
1383087084151	1383087084469	318
1383087084161	1383087084479	318
1383087084171	1383087084490	319
1383087084181	1383087084499	318
1383087084191	1383087084510	319
1383087084201	1383087084519	318
1383087084211	1383087084530	319
1383087084221	1383087084539	318
1383087084231	1383087084549	318
1383087084241	1383087084560	319
1383087084251	1383087084569	318
1383087084261	1383087084579	318
1383087084271	1383087084589	318
1383087084281	1383087084599	318
1383087084291	1383087084610	319
1383087084301	1383087084619	318
1383087084311	1383087084629	318
1383087084321	1383087084639	318
1383087084331	1383087084650	319
1383087084341	1383087084659	318
1383087084351	1383087084669	318
1383087084361	1383087084680	319
